sentence	label
... has about 3\/4th the fun of its spry 2001 predecessor -- but it 's a rushed , slapdash , sequel-for-the-sake - of-a-sequel with less than half the plot and ingenuity .	0
just another combination of bad animation and mindless violence ... lacking the slightest bit of wit or charm .	0
the underworld urban angst is derivative of martin scorsese 's taxi driver and goodfellas , but this film speaks for itself .	1
-lrb- johnnie to and wai ka fai are -rrb- sure to find an enthusiastic audience among american action-adventure buffs , but the film 's interests may be too narrow to attract crossover viewers .	0
jaw-droppingly superficial , straining to get by on humor that is not even as daring as john ritter 's glory days on three 's company .	0
the advantage of a postapocalyptic setting is that it can be made on the cheap .	0
she 's all-powerful , a voice for a pop-cyber culture that feeds on her bjorkness .	1
if the man from elysian fields is doomed by its smallness , it is also elevated by it -- the kind of movie that you enjoy more because you 're one of the lucky few who sought it out .	1
norton is magnetic as graham .	1
the most surprising thing about this film is that they are actually releasing it into theaters .	0
much of the movie 's charm lies in the utter cuteness of stuart and margolo .	1
but not without cheesy fun factor .	1
a spooky yarn of demonic doings on the high seas that works better the less the brain is engaged .	0
watching this film , one is left with the inescapable conclusion that hitchens ' obsession with kissinger is , at bottom , a sophisticated flower child 's desire to purge the world of the tooth and claw of human power .	1
coupling disgracefully written dialogue with flailing bodily movements that substitute for acting , circuit is the awkwardly paced soap opera-ish story .	0
spectators will indeed sit open-mouthed before the screen , not screaming but yawning .	0
i never thought i 'd say this , but i 'd much rather watch teens poking their genitals into fruit pies !	0
ends up offering nothing more than the latest schwarzenegger or stallone flick would .	0
but the 2002 film does n't really believe in it , and breaks the mood with absurdly inappropriate ` comedy ' scenes .	0
there 's nothing interesting in unfaithful whatsoever .	0
the most audacious , outrageous , sexually explicit , psychologically probing , pure libido film of the year has arrived from portugal .	1
call me a cynic , but there 's something awfully deadly about any movie with a life-affirming message .	0
plodding , peevish and gimmicky .	0
while it 's all quite tasteful to look at , the attention process tends to do a little fleeing of its own .	0
the characters ... are paper-thin , and their personalities undergo radical changes when it suits the script .	0
just because a walk to remember is shrewd enough to activate girlish tear ducts does n't mean it 's good enough for our girls .	0
a french film with a more down-home flavor .	1
it all plays out ... like a high-end john hughes comedy , a kind of elder bueller 's time out .	1
nothing more than an amiable but unfocused bagatelle that plays like a loosely-connected string of acting-workshop exercises .	0
a cruelly funny twist on teen comedy packed with inventive cinematic tricks and an ironically killer soundtrack	1
devos and cassel have tremendous chemistry -- their sexual and romantic tension , while never really vocalized , is palpable .	1
nothing about the film -- with the possible exception of elizabeth hurley 's breasts -- is authentic .	0
the picture uses humor and a heartfelt conviction to tell a story about discovering your destination in life , but also acknowledging the places , and the people , from whence you came .	1
